x,y,z,intensity,t,reflectivity,ring,ambient,range
-4.6498837,5.058041,0.8699878,467.0,6152520,15,53,969,6921
17.30325,6.207076,2.2692428,15.0,21830944,3,53,967,18518
18.350683,5.829826,2.3751793,52.0,22125744,12,53,1220,19396
18.361462,5.7094564,2.3720422,54.0,22171824,12,53,1088,19370
18.397099,5.596974,2.3721628,288.0,22219384,61,53,784,19371
18.404453,5.4760613,2.3687844,50.0,22269864,11,53,893,19343
18.375748,5.345013,2.3609416,20.0,22318264,5,53,1364,19278
-27.444677,4.10295,3.079209,28.0,1514672,19,54,1862,27916
-26.34348,4.1037817,2.95981,14.0,1562752,11,54,1808,26821
-22.052052,4.412765,2.5021675,24.0,1907872,12,54,2335,22624
-20.902449,4.450241,2.379497,45.0,2001512,16,54,1708,21499
-20.623268,4.5232716,2.3512557,26.0,2054304,10,54,1722,21240
-8.947432,4.312662,1.1247696,86.0,3907296,9,54,6331,9992
-8.678842,4.249061,1.0952197,107.0,3954896,10,54,8078,9721
-7.3343062,3.646972,0.9337309,125.0,4003616,8,54,6064,8240
-7.192878,3.6318872,0.9191195,264.0,4054296,16,54,7131,8106
-7.094378,3.6369667,0.909742,270.0,4104176,15,54,7268,8020
-6.974925,3.6299655,0.8977476,285.0,4151456,16,54,7638,7910
-6.871651,3.629992,0.8877159,348.0,4201776,19,54,8048,7818
-6.765138,3.6270113,0.877248,367.0,4248936,21,54,8532,7722
-6.670276,3.6290357,0.8681976,417.0,4298856,23,54,8298,7639
-6.55911,3.620909,0.8570755,435.0,4345336,23,54,7561,7537
-6.489064,3.6343794,0.8510783,459.0,4394696,25,54,6897,7482
-6.41478,3.644673,0.8445359,392.0,4443496,20,54,5939,7422
-6.3302803,3.6482387,0.83668494,398.0,4495096,20,54,4871,7350
-6.254563,3.6559205,0.82992446,391.0,4543776,19,54,4224,7288
-6.204647,3.6780136,0.82643515,373.0,4594136,18,54,4075,7256
-6.129987,3.6847854,0.8197837,362.0,4640616,17,54,3899,7195
-6.0605726,3.6938837,0.8137865,388.0,4690048,18,54,3481,7140
-6.011576,3.7148073,0.81040627,394.0,4737528,18,54,3140,7109
-5.9457026,3.7247179,0.80484515,317.0,4785888,14,54,2610,7058
-5.8950415,3.74355,0.8012469,289.0,4835688,12,54,2229,7025
-5.8485537,3.7645907,0.7981937,277.0,4882728,12,54,1790,6997
-5.803696,3.7862883,0.79535866,176.0,4934248,7,54,1452,6971
-5.744695,3.7982605,0.7906699,266.0,4980968,11,54,1740,6928
-5.7022853,3.820715,0.788162,363.0,5033808,15,54,1706,6905
-4.990858,4.263129,0.7552318,248.0,5961440,9,54,1749,6603
-4.9721255,4.3001733,0.7563222,318.0,6006720,12,54,1727,6613
-4.938915,4.3247085,0.7553409,379.0,6059080,15,54,1741,6604
-4.9167495,4.358887,0.7559951,507.0,6108440,20,54,1769,6610
-4.883992,4.383663,0.7551228,317.0,6152520,12,54,1785,6602
-4.8695116,4.4249105,0.7569765,266.0,6205200,10,54,1819,6619
-4.8510494,4.46278,0.7582849,256.0,6252600,9,54,1673,6631
-4.8381257,4.506008,0.76046574,305.0,6304280,11,54,1562,6651
-4.835705,4.559472,0.76428217,350.0,6353200,13,54,1484,6686
-4.8435965,4.6233683,0.7697342,348.0,6398840,14,54,1517,6736
-4.829436,4.6668134,0.771915,339.0,6445200,13,54,1519,6756
-4.8142133,4.7095633,0.77398676,368.0,6495480,15,54,1597,6775
-4.816308,4.769785,0.7787845,555.0,6546200,24,54,1741,6819
-4.797733,4.9295635,0.7897976,430.0,6693640,19,54,1203,6920
-4.7970247,4.989717,0.79448634,353.0,6741680,15,54,1065,6963
-4.7765875,5.029867,0.79612195,377.0,6789960,16,54,1173,6978
17.932812,5.779434,2.1019895,37.0,22856064,11,54,1429,18954
-28.955338,4.027935,2.8762667,14.0,2200864,13,55,1563,29372
-27.811142,4.0430202,2.7663991,15.0,2246904,12,55,1576,28236
-20.70245,4.4537807,2.0932672,24.0,2786344,10,55,1543,21276
-8.882546,4.306271,0.99478555,65.0,4690048,8,55,6724,9918
-8.657687,4.2631617,0.97331494,89.0,4737528,10,55,7456,9696
-7.310914,3.6565642,0.82988757,86.0,4785888,7,55,6184,8213
-7.1995754,3.656329,0.8202161,215.0,4835688,15,55,5229,8113
-7.1345315,3.6785624,0.8155738,228.0,4882728,15,55,3666,8065
-7.0333233,3.6812308,0.80696625,214.0,4934248,14,55,3094,7976
-6.954334,3.69446,0.80077654,224.0,4980968,14,55,2890,7912
-6.8745728,3.7063875,0.7944901,230.0,5033808,14,55,2819,7847
-6.8158913,3.7289312,0.79052484,224.0,5078528,14,55,2192,7806
-6.7606754,3.7528255,0.78694636,198.0,5129488,12,55,2039,7769
-6.714099,3.7810628,0.7843351,163.0,5176048,10,55,1980,7742
-6.633716,3.7896328,0.77795196,251.0,5226488,15,55,1511,7676
-6.583634,3.8148098,0.7749538,62.0,5278208,3,55,948,7645
-6.718042,3.947841,0.7927492,11.0,5325688,1,55,798,7829
-5.806474,4.121125,0.72746706,84.0,6006720,4,55,1276,7154
-5.7891626,4.162482,0.7284342,157.0,6059080,9,55,1626,7164
-5.7594886,4.1949973,0.72795063,181.0,6108440,10,55,1139,7159
-5.7288327,4.2267146,0.7273703,147.0,6152520,8,55,824,7153
-5.6980047,4.2582145,0.7267901,124.0,6205200,7,55,951,7147
-5.6138124,4.2492776,0.7197299,213.0,6252600,11,55,1236,7074
-5.568668,4.26912,0.7174088,235.0,6304280,13,55,1508,7050
-5.5250654,4.289789,0.715281,240.0,6353200,13,55,1609,7028
-5.5025535,4.3266835,0.7157646,286.0,6398840,16,55,1763,7033
-5.446301,4.3368216,0.7120895,369.0,6445200,21,55,1619,6995
-5.4195886,4.3701577,0.7120895,387.0,6495480,22,55,1585,6995
-5.381102,4.3938932,0.71063876,246.0,6546200,13,55,1507,6980
-5.3281775,4.516638,0.71431386,347.0,6693640,19,55,1704,7018
-5.2572927,4.5123205,0.70880115,438.0,6741680,25,55,1844,6961
-5.23552,4.549713,0.7095749,532.0,6789960,31,55,1847,6969
-5.201524,4.5764956,0.70880115,577.0,6841800,35,55,1935,6961
-5.1703706,4.605679,0.7084143,581.0,6889520,35,55,1889,6957
-5.1316605,4.6279907,0.70706034,560.0,6938840,33,55,1834,6943
-5.0950775,4.6520133,0.70599645,486.0,6985720,28,55,1891,6932
-5.0700936,4.6865644,0.70648,419.0,7033720,24,55,1807,6937
-5.0485134,4.7243824,0.7074472,392.0,7082960,22,55,1702,6947
-5.030997,4.7662163,0.7089946,378.0,7132480,21,55,1552,6963
-5.0225005,4.816964,0.7117993,332.0,7184200,18,55,1493,6992
-5.011426,4.865707,0.71431386,327.0,7228440,18,55,1336,7018
-5.005624,4.9200735,0.7176022,241.0,7281712,13,55,1145,7052
-4.980282,4.9556065,0.7182792,141.0,7326592,7,55,930,7059
-5.0374823,5.0743175,0.7303685,235.0,7378872,13,55,980,7184
-5.0271697,5.126439,0.73326993,227.0,7426592,12,55,764,7214
18.937693,6.836841,1.9920074,29.0,23344376,8,55,681,20229
20.041208,6.9586663,2.0970392,31.0,23444056,12,55,1237,21315
21.151672,6.910866,2.1978154,14.0,23587336,6,55,1274,22357
22.479076,7.040703,2.3245113,11.0,23684616,6,55,1171,23667
-19.024233,4.5715437,1.6926653,22.0,684360,5,56,1690,19636
-8.735348,4.290142,0.85998315,138.0,2441664,8,56,7695,9767
-8.520753,4.249746,0.8421804,242.0,2493504,13,56,7822,9556
-7.5382185,3.8171513,0.75139445,119.0,2542064,5,56,3329,8480
-7.5102253,3.8610532,0.75097257,116.0,2590064,4,56,1198,8475
-6.7717824,3.9125857,0.6981548,9.0,2979224,1,56,852,7849
-6.7485075,3.9545672,0.69823915,64.0,3030984,2,56,1271,7850
-6.7857723,4.0325828,0.70431405,294.0,3074624,10,56,1544,7922
-6.7668734,4.0777464,0.7049047,362.0,3128224,12,56,1655,7929
-6.7357755,4.115551,0.70431405,317.0,3173024,10,56,1657,7922
-6.670595,4.1321216,0.7003485,573.0,3225424,20,56,1495,7875
-6.668736,4.1878233,0.7027109,695.0,3273024,26,56,1312,7903
-6.6277885,4.2190237,0.7011922,909.0,3320064,36,56,1173,7885
-6.6076355,4.2633963,0.7017828,463.0,3370096,16,56,1105,7892
-6.55384,4.285849,0.6989985,391.0,3420936,13,56,1396,7859
-6.461825,4.282463,0.692333,555.0,3468496,19,56,1554,7780
-6.403177,4.300349,0.68904245,452.0,3515056,15,56,1772,7741
-6.3157315,4.298042,0.6827988,326.0,3567536,10,56,1838,7667
-6.2400384,4.3027496,0.6777364,270.0,3612336,8,56,1795,7607
-6.198005,4.330106,0.6761333,248.0,3664576,7,56,1771,7588
-6.1534333,4.355381,0.67427707,226.0,3714736,6,56,1674,7566
-6.084501,4.36284,0.6698896,159.0,3763136,4,56,1506,7514
-6.08824,4.422361,0.6730958,107.0,3810616,3,56,1341,7552
-6.0890703,4.4803176,0.67604893,87.0,3860776,2,56,1294,7587
-6.1005983,4.5467925,0.68018323,76.0,3907296,2,56,1205,7636
-6.096434,4.602162,0.6827144,78.0,3954896,2,56,1145,7666
-6.08628,4.6534114,0.684655,111.0,4003616,3,56,1218,7689
-6.0796638,4.707762,0.6870175,180.0,4054296,5,56,1218,7717
-6.0632033,4.754822,0.6883674,205.0,4104176,6,56,1526,7733
-6.0066147,4.7702327,0.6854144,291.0,4151456,9,56,1421,7698
-5.9617085,4.7945013,0.6837269,447.0,4201776,15,56,1572,7678
-5.92291,4.8234363,0.6827144,557.0,4248936,18,56,1403,7666
-5.888592,4.8558817,0.6822082,473.0,4298856,15,56,905,7660
-5.72948,4.7839246,0.6679491,46.0,4345336,1,56,587,7491
20.836475,6.963255,1.8961742,13.0,21246632,4,56,1183,22048
22.052414,7.06975,1.9968318,12.0,21342992,4,56,1200,23241
23.991125,7.206737,2.157057,28.0,21487832,10,56,1157,25140
-21.46905,4.385743,1.6261543,16.0,1174672,6,57,1675,21970
-21.203604,4.4672074,1.6084965,21.0,1223232,7,57,1598,21726
-19.286154,4.5601554,1.4741818,17.0,1415872,5,57,1579,19870
-8.62078,4.261948,0.7340035,63.0,3225424,5,57,4570,9642
-8.466121,4.250307,0.7235825,156.0,3273024,10,57,6934,9498
-8.308379,4.235119,0.712872,141.0,3320064,9,57,4784,9350
-8.08029,4.181476,0.6963722,41.0,3370096,2,57,1419,9122
-7.66477,4.3312664,0.6750237,106.0,3664576,5,57,707,8827
-7.5523925,4.3290987,0.66785926,241.0,3714736,12,57,1291,8728
-7.451541,4.332235,0.66163564,221.0,3763136,10,57,1569,8642
-7.3681197,4.3444324,0.65685934,169.0,3810616,8,57,1794,8576
-7.288255,4.357818,0.65237254,181.0,3860776,8,57,1630,8514
-7.1991253,4.3646994,0.64708966,115.0,3907296,5,57,1661,8441
-7.1594644,4.400954,0.64600414,136.0,3954896,6,57,1659,8426
-7.07985,4.412087,0.64151734,290.0,4003616,13,57,1594,8364
-7.0248218,4.437862,0.6391292,306.0,4054296,14,57,1772,8331
-6.9689045,4.46259,0.6366687,305.0,4104176,14,57,1398,8297
-6.9823813,4.53188,0.64021474,58.0,4151456,2,57,1128,8346
-6.88029,4.5258436,0.633774,114.0,4201776,5,57,1237,8257
-6.693899,4.4622846,0.6199517,268.0,4248936,11,57,1575,8066
-6.9671974,4.7065434,0.64629364,130.0,4298856,5,57,1334,8430
-7.0320034,4.813443,0.6545436,228.0,4345336,10,57,1296,8544
-6.94989,4.820114,0.649912,304.0,4394696,14,57,1240,8480
-6.8932567,4.84374,0.6475239,362.0,4443496,17,57,1167,8447
-6.8057237,4.844868,0.6423858,234.0,4495096,10,57,1037,8376
23.510298,7.1566668,1.8193765,11.0,22219384,6,57,1280,24640
25.786028,7.3334737,1.9814081,21.0,22366064,11,57,1355,26879
-19.968792,4.5120206,1.2815086,12.0,2101384,5,58,1462,20510
-19.23232,4.594426,1.2390184,14.0,2200864,5,58,1433,19810
-8.427133,4.4532275,0.6161745,175.0,4201776,13,58,3517,9549
-8.445394,4.529377,0.61933094,51.0,4248936,4,58,1901,9601
-7.830233,4.3870196,0.58236456,58.0,4394696,3,58,891,8992
-7.8517675,4.4625955,0.58576375,43.0,4443496,3,58,1258,9048
-8.088872,4.6632004,0.604338,103.0,4495096,7,58,1385,9354
-8.0368395,4.6991453,0.6026991,62.0,4543776,4,58,1234,9327
19.960571,6.974423,1.3223597,20.0,22662664,8,58,1240,21183
20.604492,7.0578957,1.3610257,16.0,22711784,7,58,1207,21820
24.627733,7.270782,1.5981203,16.0,23048336,10,58,1269,25726
-7.7312665,4.2308784,0.46792075,38.0,5078528,3,59,725,8824
17.21849,6.816357,0.942594,20.0,23098176,6,59,1254,18541
19.101099,6.892106,1.030035,13.0,23344376,5,59,1261,20331
20.096645,6.974001,1.0772728,22.0,23444056,9,59,1203,21298
20.915968,6.9720917,1.1151803,8.0,23540216,4,59,1225,22074
-19.888002,4.510932,0.78143495,22.0,586680,5,60,1466,20407
19.82507,7.0453553,0.8050306,27.0,21101072,6,60,1135,21054
21.272486,7.1212463,0.85586876,17.0,21246632,5,60,1179,22448
22.891994,7.197318,0.91294324,19.0,21391792,6,60,1151,24013
23.643524,7.2743664,0.939967,33.0,21440872,11,60,1164,24754
24.730007,7.277495,0.977968,13.0,21539432,5,60,1175,25796
25.54831,7.3481445,1.0073622,20.0,21586232,8,60,1309,26602
-22.527016,4.454036,0.5987396,16.0,1127072,7,61,1662,22970
-20.5728,4.5948763,0.5527094,31.0,1316952,9,61,1430,21086
-19.04696,4.623654,0.51654977,32.0,1463592,8,61,1597,19606
-17.161366,4.727692,0.47257185,15.0,1708272,3,61,1328,17806
-17.023314,4.802225,0.46981102,21.0,1761272,5,61,1441,17693
24.755163,7.374577,0.66881114,21.0,22269864,10,61,1314,25838
-22.14047,4.434467,0.32162058,12.0,1907872,6,62,1546,22582
-20.305437,4.588064,0.29946664,23.0,2101384,10,62,1560,20819
-17.236094,4.794703,0.26268584,28.0,2493504,8,62,1568,17892
-18.898922,4.6839676,0.05176939,16.0,3030984,6,63,1455,19471
20.21632,7.0116067,0.05311469,15.0,23444056,7,63,1244,21398
22.321575,7.1334624,0.054536086,17.0,23635016,8,63,1303,23434
22.86309,7.1522965,0.054900512,20.0,23684616,10,63,1264,23956
-24.535143,4.3168855,-0.2528183,10.0,194280,5,64,1594,24914
-22.6202,4.410382,-0.23099831,25.0,344160,7,64,1549,23048
-21.88107,4.4056783,-0.22250888,14.0,392520,5,64,1496,22322
-19.69864,4.598836,-0.1980462,27.0,635120,6,64,1462,20230
18.531315,6.968918,-0.19301802,36.0,20951392,8,64,1438,19800
23.602507,7.2572494,-0.2502574,12.0,21440872,5,64,1187,24695
25.963676,7.462644,-0.27740958,18.0,21586232,7,64,1130,27017
-20.598166,4.5930047,-0.4621914,21.0,1316952,7,65,1458,21110
-19.947935,4.576638,-0.44704896,10.0,1369072,4,65,1414,20472
19.462666,6.996854,-0.45217556,22.0,21830944,6,65,1260,20688
21.465406,7.126871,-0.49812508,14.0,22025504,5,65,1251,22624
23.483707,7.3197885,-0.5451426,19.0,22171824,8,65,1174,24605
23.942236,7.301811,-0.55541956,12.0,22219384,6,65,1174,25038
-22.709242,4.544234,-0.7817318,30.0,1907872,12,66,1497,23174
-19.900583,4.621478,-0.6849922,25.0,2152704,9,66,1504,20443
19.387339,7.04605,-0.69200593,15.0,22565184,6,66,1225,20641
20.689787,7.091148,-0.7360718,25.0,22711784,10,66,1247,21885
21.124157,7.095509,-0.7507014,14.0,22755704,6,66,1171,22298
25.022556,7.39211,-0.8856622,22.0,23048336,13,66,1244,26108
-21.560684,4.503941,-1.0031116,16.0,2737104,7,67,1313,22051
-21.239681,4.5731273,-0.98892736,19.0,2786344,8,67,1297,21751
-18.879602,4.675691,-0.88117445,24.0,3030984,8,67,1312,19472
-18.618202,4.732435,-0.8698271,27.0,3074624,8,67,1324,19232
20.239704,7.023675,-0.9746013,15.0,23444056,7,67,1296,21448
26.524141,7.4180098,-1.2641962,18.0,23927296,13,67,1489,27573
-23.101791,4.500184,-1.3626257,18.0,344160,6,68,1448,23578
-22.225306,4.4710197,-1.311056,18.0,392520,5,68,1263,22711
-21.867105,4.5386815,-1.2909516,22.0,443280,7,68,1396,22373
-18.323242,4.7511306,-1.0881227,19.0,829312,4,68,1294,18963
24.726439,7.4415965,-1.4988363,20.0,21487832,8,68,1262,25868
-24.701078,4.4043193,-1.7583845,21.0,977672,10,69,1536,25155
-22.163677,4.5156126,-1.5812138,17.0,1174672,7,69,1404,22677
-20.048376,4.599689,-1.4342866,14.0,1369072,5,69,1418,20622
-19.693594,4.6456494,-1.4102634,19.0,1415872,5,69,1344,20286
20.734722,7.1679854,-1.5324526,20.0,21930664,7,69,1391,21995
24.043264,7.332617,-1.7616733,16.0,22219384,8,69,1268,25201
-23.177832,4.48605,-1.9419478,12.0,1855432,6,70,1383,23691
-21.556185,4.5854554,-1.8101552,19.0,2001512,9,70,1438,22116
-21.083769,4.620391,-1.771998,14.0,2054304,6,70,1441,21660
18.902805,7.0052705,-1.6523387,21.0,22516584,7,70,1332,20230
22.643955,7.3024716,-1.9574282,12.0,22856064,6,70,1197,23876
23.76009,7.3418245,-2.0478003,13.0,22955816,8,70,1307,24956
28.324123,7.6223583,-2.4225934,24.0,23248016,18,70,1524,29435
-21.019115,4.6531167,-2.0245569,18.0,2833424,8,71,1667,21627
-20.867872,4.754162,-2.0125241,24.0,2880784,10,71,1678,21501
-19.54496,4.7060385,-1.8878989,21.0,2979224,8,71,1764,20196
17.904354,6.9684443,-1.8024279,21.0,23148936,7,71,1416,19301
19.98518,7.0808372,-1.993329,17.0,23391896,8,71,1394,21300
20.149542,7.0002403,-2.0056484,24.0,23444056,10,71,1465,21429
23.2717,7.293561,-2.2989235,19.0,23684616,10,71,1468,24500
-24.137669,4.4171453,-2.6246245,21.0,244200,8,72,1537,24683
-23.607077,4.469837,-2.569005,18.0,292880,7,72,1412,24168
19.842272,7.1693277,-2.2508388,25.0,21049592,6,72,1216,21222
20.211065,7.162616,-2.2883146,18.0,21101072,5,72,1177,21569
22.320784,7.298447,-2.5100372,17.0,21295432,5,72,1204,23622
23.31751,7.308698,-2.6135006,20.0,21391792,7,72,1355,24580
24.251581,7.4382067,-2.7145882,26.0,21440872,10,72,1500,25516
-24.766302,4.420408,-2.9940429,24.0,977672,11,73,1474,25340
-24.01726,4.438908,-2.9055178,12.0,1024232,7,73,1481,24601
-21.590786,4.5409427,-2.6206565,14.0,1223232,5,73,1453,22223
-20.137285,4.623788,-2.4515126,22.0,1369072,7,73,1358,20811
-18.014818,4.8407764,-2.2092967,22.0,1659032,5,73,1284,18789
-22.35781,4.6045957,-2.98777,20.0,1957272,9,74,1381,23027
-20.126959,4.662943,-2.7001703,24.0,2152704,10,74,1391,20841
19.991655,7.1389427,-2.7755568,21.0,22610544,8,74,1502,21414
20.893442,7.173174,-2.8900177,27.0,22711784,12,74,1640,22284
-22.81859,4.595708,-3.3246014,19.0,2689264,10,75,1581,23519
-19.225271,4.739894,-2.8218687,24.0,3030984,8,75,1437,20007
26.981672,7.043324,-3.9912379,24.0,24073776,18,75,2091,28176
26.726103,6.801679,-3.946719,12.0,24124016,12,75,2406,27865
-22.565351,4.5640507,-3.5833588,21.0,392520,6,76,1534,23306
-22.134665,4.618419,-3.5186408,21.0,443280,7,76,1708,22890
-21.323687,4.58578,-3.392627,19.0,489800,6,76,1483,22080
-28.747383,4.225792,-4.897793,30.0,731040,19,77,1938,29473
-23.967089,4.5818925,-4.106248,17.0,1074872,9,77,1498,24751
-22.514214,4.5911393,-3.8641915,25.0,1174672,9,77,1546,23307
-22.229965,4.675413,-3.8197699,28.0,1223232,10,77,1445,23042
-20.51249,4.7099643,-3.5358062,17.0,1369072,6,77,1333,21348
-19.906567,4.6995664,-3.435061,23.0,1415872,7,77,1365,20747
23.662472,6.4257216,-4.1263638,27.0,22463664,12,77,1361,24871
-28.62636,4.2540417,-5.242373,24.0,1514672,20,78,2040,29419
-26.366995,4.415882,-4.8393936,35.0,1659032,22,78,2111,27176
-25.7792,4.4802537,-4.73555,31.0,1708272,19,78,1993,26598
-21.39002,4.6718564,-3.955463,18.0,2054304,8,78,1546,22256
-19.565966,4.779512,-3.6353076,32.0,2246904,11,78,1448,20474
20.657598,7.2422724,-3.9547443,35.0,22662664,16,78,2486,22252
22.339634,6.6205583,-4.2121983,22.0,23048336,12,78,2380,23685
-28.674292,3.7537282,-5.5830975,18.0,2152704,18,79,2412,29461
-26.260378,4.4266105,-5.1379223,22.0,2441664,16,79,2205,27130
-25.130976,4.554236,-4.925743,20.0,2542064,15,79,2253,26019
-19.71612,4.7108746,-3.9005609,37.0,2979224,13,79,1820,20651
-19.551468,4.798564,-3.8734417,17.0,3030984,7,79,1752,20509
-27.600445,4.3887963,-5.7590837,29.0,50880,12,80,1110,28543
20.496155,6.12243,-4.397787,22.0,21487832,7,80,2322,21847
27.895184,7.9596186,-5.979461,34.0,21586232,21,80,3561,29627
19.825895,7.2533274,-4.612851,49.0,21780904,15,81,1773,21618
27.362194,7.963437,-6.242266,46.0,22318264,32,81,3959,29182
-22.690935,4.6566916,-5.35441,33.0,1957272,15,82,1992,23784
-21.911757,4.7777743,-5.182578,55.0,2054304,22,82,2109,23027
0.97937393,5.6408515,-1.2899046,94.0,14217272,2,82,833,5878
1.0144839,5.6376114,-1.2905856,73.0,14266512,2,82,922,5881
1.0437124,5.6025567,-1.2837758,357.0,14311432,12,82,4150,5851
1.1478348,5.5881205,-1.2851378,155.0,14456872,4,82,1527,5857
1.1794807,5.568586,-1.2821869,159.0,14510232,5,82,1515,5844
1.2136266,5.5612435,-1.2821869,246.0,14557272,7,82,2079,5844
1.2487932,5.5584435,-1.2833219,199.0,14608632,6,82,2004,5849
1.2778368,5.528851,-1.2781011,207.0,14657512,6,82,2117,5826
1.3173597,5.5445957,-1.2837758,338.0,14703392,11,82,2988,5851
1.3564316,5.557224,-1.2887697,328.0,14749992,10,82,2984,5873
1.3774962,5.4968357,-1.2762852,97.0,14799912,3,82,1096,5818
1.4065944,5.470358,-1.2719723,105.0,14850592,3,82,797,5799
1.436164,5.446556,-1.2683405,67.0,14897792,2,82,742,5783
1.4677794,5.43106,-1.2667515,93.0,14949352,2,82,983,5776
1.5096438,5.4529266,-1.2742423,172.0,14998432,5,82,2232,5809
1.5175972,5.3536053,-1.2524511,375.0,15046072,12,82,3797,5713
1.5496043,5.3413863,-1.2517701,382.0,15094104,12,82,4110,5710
1.588994,5.3541865,-1.2572179,437.0,15145424,14,82,4066,5734
1.6302943,5.372296,-1.2640276,403.0,15193464,13,82,3805,5764
1.6649572,5.367773,-1.2653896,398.0,15242224,13,82,4005,5770
1.7060939,5.383453,-1.2717453,319.0,15288984,10,82,3623,5798
1.7396934,5.3747363,-1.2721993,312.0,15336704,10,82,3287,5800
1.7808845,5.38893,-1.2783281,285.0,15385864,9,82,3107,5827
1.8260474,5.4138937,-1.2871808,242.0,15435224,7,82,2762,5866
1.8658828,5.421928,-1.2919475,219.0,15487104,7,82,2470,5887
1.9158778,5.458165,-1.3037511,135.0,15530464,4,82,2019,5939
27.66512,8.025272,-6.6693707,33.0,23098176,33,82,4391,29577
-25.737907,4.6270585,-6.368732,30.0,2542064,23,83,3442,26925
-20.484943,4.8642297,-5.1189256,44.0,2979224,17,83,2241,21678
-1.8457581,5.4827075,-1.3740323,155.0,11042696,7,83,1746,5956
-0.1346338,5.5969663,-1.3282989,459.0,13434560,23,83,3442,5764
-0.10023466,5.594774,-1.3275844,473.0,13480840,24,83,3658,5761
-0.0658675,5.59237,-1.3268697,491.0,13531000,25,83,3716,5758
-0.031564463,5.594611,-1.3273462,446.0,13583200,22,83,3537,5760
0.002764445,5.592757,-1.3268697,319.0,13630520,15,83,2893,5758
0.037121136,5.5994334,-1.3285371,476.0,13679280,24,83,3935,5765
0.0712672,5.5816193,-1.3242496,461.0,13725520,22,83,4044,5747
0.10546104,5.578164,-1.3235351,417.0,13773120,20,83,4258,5744
0.13980414,5.5822663,-1.324726,443.0,13826112,21,83,4199,5749
0.17355078,5.5648007,-1.3206767,383.0,13872512,18,83,4135,5732
0.2073016,5.5529547,-1.3180566,347.0,13920232,16,83,4161,5721
0.24103805,5.5438156,-1.316151,310.0,13970392,14,83,3730,5713
0.2745753,5.5325317,-1.3137691,261.0,14018952,12,83,3481,5703
0.307289,5.5084386,-1.3082906,214.0,14067032,9,83,2794,5680
0.3396581,5.4831834,-1.3025739,211.0,14115032,9,83,2691,5656
0.3731,5.4780893,-1.3018594,217.0,14164312,9,83,2583,5653
0.40741828,5.485383,-1.3042413,193.0,14217272,8,83,2586,5663
0.44091395,5.4808435,-1.3037649,263.0,14266512,12,83,2721,5661
0.47478482,5.480938,-1.3044795,275.0,14311432,12,83,2680,5664
0.5092968,5.4875927,-1.3068614,272.0,14363272,12,83,2745,5674
0.5438133,5.4930634,-1.3090051,239.0,14412872,11,83,2794,5683
0.5754896,5.470304,-1.3042413,297.0,14456872,13,83,2562,5663
0.6074413,5.45219,-1.3006684,271.0,14510232,12,83,2810,5648
0.6408839,5.4483604,-1.3006684,219.0,14557272,9,83,2211,5648
0.6734716,5.4375777,-1.299001,184.0,14608632,8,83,2209,5641
0.7034594,5.4073367,-1.2925698,238.0,14657512,11,83,3065,5614
0.73675543,5.403881,-1.2928079,274.0,14703392,12,83,3316,5615
0.76921713,5.3944507,-1.291617,309.0,14749992,14,83,3542,5610
0.8013063,5.382904,-1.2899497,366.0,14799912,17,83,3733,5603
0.8298744,5.3490906,-1.2828038,364.0,14850592,17,83,3728,5573
0.8592905,5.322802,-1.2775636,351.0,14897792,16,83,3532,5551
0.89017487,5.3068914,-1.2749434,256.0,14949352,11,83,3011,5540
